sim_type,sim_name,As,bary_Mc,bary_nu,H0,O_cdm,O_nu,Ob,Om,ns,s8,w0
grid,cosmo_000106,3.855714575974622e-10,685389583865008.2,0.71875,75.953125,0.444740497268,0.001118877731999951,0.044765625,0.490625,1.0340625,0.5953125,-1.9348828125
grid,cosmo_000107,4.899530296748285e-09,21673921695684.176,-1.28125,66.953125,0.229419474896,0.001439900104000011,0.059765625,0.290625,0.9340625,1.0953125,-1.1013828125
grid,cosmo_000110,2.275306858212015e-09,289026391002245.0,-1.78125,73.703125,0.283421140431,0.0011882345690000379,0.056015625,0.340625,0.9090625,0.7203125,-0.4762578125
grid,cosmo_000114,4.898285150533347e-10,17465760476621.182,0.09375,72.015625,0.368052301388,0.0012445736119999842,0.058828125,0.428125,0.8778125,0.5015625,-1.3618515625
grid,cosmo_000115,5.821913151798516e-09,552315841730709.9,-1.90625,81.015625,0.183313460933,0.0009834140669999977,0.043828125,0.228125,0.9778125,1.0015625,-0.5283515625
grid,cosmo_000116,2.0336524995956235e-09,41417845143644.05,-0.40625,65.265625,0.229031552709,0.0015153222910000153,0.047578125,0.278125,0.9028125,0.6265625,-0.7367265625
grid,cosmo_000118,1.3924358331498424e-09,7365250122712.28,-1.40625,69.765625,0.336720729768,0.0013261452319999964,0.040078125,0.378125,1.0528125,0.8765625,-1.1534765625
grid,cosmo_000121,2.669473967231503e-09,4782858141653.791,0.84375,64.140625,0.294602930111,0.0015689448889999943,0.056953125,0.353125,1.0403125,0.9390625,-1.0492890625
grid,cosmo_000122,6.043895200921021e-10,26895987855750.434,-0.15625,77.640625,0.402601105479,0.0010707695209999785,0.049453125,0.453125,0.9903125,0.6890625,-1.4660390625
grid,cosmo_000123,7.391797275131769e-09,850525815443996.2,1.84375,68.640625,0.217301903491,0.0013699715089999787,0.034453125,0.253125,0.8903125,1.1890625,-0.6325390625
grid,cosmo_000124,9.740211710380779e-09,63780438388921.78,0.34375,75.390625,0.148786238688,0.0011356363119999976,0.053203125,0.203125,1.0153125,0.8140625,-0.4241640625
grid,cosmo_000126,6.305516522136401e-10,11341944035027.568,1.34375,79.890625,0.271410569416,0.001011305583999974,0.030703125,0.303125,0.9653125,0.5640625,-0.8409140625
grid,cosmo_000131,6.93596233860741e-09,4410941012514.943,0.953125,67.4453125,0.157213851371,0.0014189611290000015,0.0460546875,0.2046875,0.91296875,0.98203125,-0.88649609375
grid,cosmo_000132,9.647315751432444e-10,10459989534302.535,1.453125,78.6953125,0.21134055186,0.0010422606400000076,0.0423046875,0.2546875,0.98796875,0.60703125,-1.09487109375
grid,cosmo_000134,2.0147025338531756e-09,58820843761968.7,0.453125,74.1953125,0.303710290274,0.0011725222260000057,0.0498046875,0.3546875,0.93796875,0.85703125,-0.67812109375
grid,cosmo_000137,1.7592576757340102e-09,509367521678013.5,-1.796875,77.5703125,0.345685101017,0.001072711483000005,0.0329296875,0.3796875,0.95046875,0.91953125,-0.57393359375
grid,cosmo_000138,7.8982637729613e-10,90579777594256.61,1.203125,64.0703125,0.437685422588,0.0015723899120000176,0.0404296875,0.4796875,0.90046875,0.66953125,-1.82418359375
grid,cosmo_000139,4.631103300334592e-09,2864384071493.38,-0.796875,73.0703125,0.223048907624,0.0012089048759999707,0.0554296875,0.2796875,1.00046875,1.16953125,-0.99068359375
grid,cosmo_000140,3.149727721575956e-09,6792525070055.476,-1.296875,70.8203125,0.191720872359,0.0012869401409999759,0.0366796875,0.2296875,0.87546875,0.79453125,-0.78230859375
grid,cosmo_000142,2.2619986018908437e-09,38197175492836.65,-0.296875,66.3203125,0.269040303323,0.0014675091770000245,0.0591796875,0.3296875,1.02546875,0.54453125,-0.36555859375
grid,cosmo_000148,1.6926828778299541e-09,410469838043654.4,-1.921875,77.0078125,0.240356872647,0.0010884398529999798,0.0507421875,0.2921875,1.04421875,0.70078125,-0.62602734375
grid,cosmo_000150,3.1231998717343836e-10,2308241526761.3657,-0.921875,81.5078125,0.347973739167,0.0009715733330000476,0.0432421875,0.3921875,0.89421875,0.45078125,-1.04277734375
grid,cosmo_000154,5.926283168099094e-10,3554522355611.888,-1.671875,71.3828125,0.420803574739,0.0012667377609999891,0.0451171875,0.4671875,0.95671875,0.63828125,-1.56371484375
grid,cosmo_000155,3.0496897671565684e-09,112403866377205.58,0.328125,80.3828125,0.236071353577,0.0009989589230000352,0.0301171875,0.2671875,1.05671875,1.13828125,-0.73021484375
grid,cosmo_000158,1.4630307670944902e-09,1498929648720.2607,0.828125,69.1328125,0.281969778252,0.0013505342480000307,0.0338671875,0.3171875,0.98171875,0.76328125,-0.93858984375
grid,cosmo_000162,1.1582574471589858e-09,704135515485808.8,0.265625,66.6015625,0.374521420997,0.0014551415030000445,0.0474609375,0.4234375,0.87234375,0.71640625,-1.06882421875
grid,cosmo_000166,7.281854888228892e-10,296931484820247.9,-1.234375,64.3515625,0.335667886415,0.0015586760849999742,0.0362109375,0.3734375,1.04734375,0.59140625,-1.27719921875
grid,cosmo_000167,2.732219654346639e-08,9389798010476.96,0.765625,73.3515625,0.121026910694,0.0011996518059999989,0.0512109375,0.1734375,0.94734375,1.09140625,-0.44369921875
grid,cosmo_000168,6.286620485882535e-09,2571320723366.655,-1.484375,78.9765625,0.166816712273,0.001034850226999999,0.0305859375,0.1984375,0.93484375,0.65390625,-0.33951171875
grid,cosmo_000170,2.579576440011732e-10,457252669896931.06,-0.484375,74.4765625,0.44418787922,0.0011636832799999525,0.0530859375,0.4984375,0.98484375,0.40390625,-0.75626171875
grid,cosmo_000174,1.0165459315867827e-09,192821852078919.6,1.015625,76.7265625,0.305505128305,0.0010964341950000234,0.0418359375,0.3484375,0.95984375,0.77890625,-1.38138671875
grid,cosmo_000175,5.53447417735903e-08,6097562352214.592,-0.984375,67.7265625,0.090194362299,0.0014072002009999918,0.0568359375,0.1484375,1.05984375,1.27890625,-0.54788671875
grid,cosmo_000176,1.1471655395220666e-08,155383983127497.38,-1.859375,64.9140625,0.0878822821876,0.0015317803123999912,0.0465234375,0.1359375,0.97859375,0.81015625,-1.01673046875
grid,cosmo_000178,7.180743368776102e-10,27631613784546.4,-0.859375,69.4140625,0.395574450317,0.0013396121829999733,0.0390234375,0.4359375,0.92859375,0.56015625,-0.59998046875
grid,cosmo_000180,5.355149761547509e-10,65524882373671.47,0.640625,67.1640625,0.249233192578,0.0014308699220000123,0.0352734375,0.2859375,0.95359375,0.43515625,-1.22510546875
grid,cosmo_000182,8.796174250303951e-10,11652154917032.23,1.640625,71.6640625,0.326907248102,0.001256814397999989,0.0577734375,0.3859375,1.00359375,0.68515625,-1.64185546875
grid,cosmo_000183,8.331183840681999e-09,368473491869521.6,-0.359375,80.6640625,0.142172057521,0.0009920049789999968,0.0427734375,0.1859375,0.90359375,1.18515625,-0.80835546875
grid,cosmo_000191,1.5897992826155963e-08,239279917342813.78,0.390625,70.5390625,0.0724918393063,0.0012972231936999937,0.0371484375,0.1109375,1.01609375,0.99765625,-1.12091796875
grid,cosmo_000194,2.247839911088646e-09,281331751485877.62,0.234375,72.9296875,0.362184866241,0.0012135712590000333,0.0444140625,0.4078125,0.97078125,0.84921875,-0.40462890625
grid,cosmo_000195,8.823261562850423e-09,8896491128198.33,-1.765625,81.9296875,0.147436844108,0.0009615933919999986,0.0594140625,0.2078125,0.87078125,1.34921875,-1.23812890625
grid,cosmo_000199,5.645402921652639e-09,21096905134061.715,0.734375,79.6796875,0.116131770287,0.0010166672129999915,0.0406640625,0.1578125,1.04578125,0.97421875,-1.02975390625
grid,cosmo_000200,4.47190538149068e-09,1027350768179.3025,-1.015625,74.0546875,0.124096457827,0.0011769796729999837,0.0575390625,0.1828125,1.03328125,0.78671875,-1.13394140625
grid,cosmo_000202,4.150641114918767e-10,182691671794092.44,-0.015625,78.5546875,0.446727441973,0.0010459955269999585,0.0350390625,0.4828125,0.88328125,0.53671875,-0.71719140625
grid,cosmo_000207,1.3783848611549487e-08,13699942677165.547,-0.515625,71.8046875,0.100271540915,0.0012518965850000022,0.0312890625,0.1328125,0.95828125,1.16171875,-0.92556640625
grid,cosmo_000210,4.140656608740627e-10,11039991779173.977,-0.640625,65.6171875,0.394711809125,0.0014991283750000195,0.0491015625,0.4453125,1.02703125,0.44296875,-0.87347265625
grid,cosmo_000214,1.1784045911092953e-09,26179946215854.0,1.859375,67.8671875,0.363559562618,0.0014013748820000255,0.0303515625,0.3953125,0.90203125,0.81796875,-1.49859765625
grid,cosmo_000215,1.2357860854019654e-08,827882590628048.1,-0.140625,76.8671875,0.148868511513,0.0010924259869999897,0.0453515625,0.1953125,1.00203125,1.31796875,-0.66509765625
grid,cosmo_000222,7.983282681664674e-10,17000776188228.73,-1.890625,73.4921875,0.279390871974,0.0011950655260000234,0.0397265625,0.3203125,1.01453125,0.63046875,-1.18603515625
grid,cosmo_000223,2.6921183019567296e-07,537611747455582.5,0.109375,64.4921875,0.0640340519958,0.001551885504199997,0.0547265625,0.1203125,0.91453125,1.13046875,-0.35253515625
grid,cosmo_000226,5.690085664041846e-10,55730604012738.86,-1.453125,80.5234375,0.355996714623,0.0009954728770000254,0.0570703125,0.4140625,0.91140625,0.61484375,-1.47255078125
grid,cosmo_000227,8.38005429394009e-09,1762356440571.7434,0.546875,71.5234375,0.170730426103,0.0012617613970000024,0.0420703125,0.2140625,1.01140625,1.11484375,-0.63905078125
grid,cosmo_000228,1.813344713348172e-09,23501400846134.895,1.046875,73.7734375,0.217056216889,0.0011859706109999674,0.0458203125,0.2640625,0.88640625,0.48984375,-0.43067578125
grid,cosmo_000230,9.044871500707682e-10,132158088956450.88,0.046875,78.2734375,0.324688661564,0.0010535259360000063,0.0383203125,0.3640625,1.03640625,0.73984375,-0.84742578125
grid,cosmo_000236,3.0588443096635833e-09,15261378025789.63,-1.203125,68.1484375,0.182477355811,0.001389831689000011,0.0551953125,0.2390625,0.97390625,0.67734375,-0.74323828125
grid,cosmo_000238,3.538871508100871e-10,85821035432534.14,-0.203125,72.6484375,0.305144201428,0.0012229860720000194,0.0326953125,0.3390625,0.92390625,0.42734375,-1.15998828125
grid,cosmo_000241,3.234895013987352e-09,12298262256557.32,-1.078125,68.7109375,0.280312518299,0.001367169200999975,0.0448828125,0.3265625,0.91765625,0.95859375,-0.69114453125
grid,cosmo_000243,8.443668341891508e-09,69158210948908.96,-0.078125,64.2109375,0.172614176771,0.0015655107290000053,0.0523828125,0.2265625,1.06765625,1.20859375,-1.10789453125
grid,cosmo_000244,1.7727902717087562e-09,922239565104423.5,-1.578125,79.9609375,0.234420159673,0.0010095278269999855,0.0411328125,0.2765625,0.94265625,0.83359375,-0.89951953125
grid,cosmo_000246,9.903395314174518e-10,5186134191837.928,-0.578125,75.4609375,0.326796166413,0.0011335210870000029,0.0486328125,0.3765625,0.99265625,0.58359375,-0.48276953125
grid,cosmo_000250,4.1006589703178867e-10,1420181169685.8716,-1.828125,67.5859375,0.407141625164,0.0014130623359999914,0.0430078125,0.4515625,1.05515625,0.52109375,-1.62883203125
grid,cosmo_000251,4.828141514260942e-09,44910071862894.305,0.171875,76.5859375,0.192454223179,0.0011004643210000345,0.0580078125,0.2515625,0.95515625,1.02109375,-0.79533203125
grid,cosmo_000252,1.8316710201365023e-09,598885433491646.1,1.671875,69.8359375,0.168481211334,0.0013234761660000163,0.0317578125,0.2015625,1.03015625,0.64609375,-1.00370703125
grid,cosmo_000254,4.769426816204779e-09,3367780283068.8896,0.671875,65.3359375,0.245792625037,0.001512062463000008,0.0542578125,0.3015625,0.88015625,0.89609375,-0.58695703125
grid,cosmo_000256,1.9034965544506393e-07,795043012516157.5,-0.5703125,69.09765625,0.0513629353206,0.0013519084293999936,0.04962890625,0.10234375,1.036796875,0.898046875,-0.375326171875
grid,cosmo_000258,1.1465555429281923e-09,4470855412416.633,-1.5703125,64.59765625,0.358668021138,0.0015468226119999956,0.04212890625,0.40234375,0.886796875,0.648046875,-0.792076171875
grid,cosmo_000262,1.3969128298607717e-09,1885344094750.8462,0.9296875,66.84765625,0.297520396532,0.0014444472179999945,0.05337890625,0.35234375,1.061796875,0.773046875,-1.417201171875
grid,cosmo_000263,2.244088409981657e-08,59619815125609.77,-1.0703125,75.84765625,0.112842852035,0.0011219917150000064,0.03837890625,0.15234375,0.961796875,1.273046875,-0.583701171875
grid,cosmo_000270,4.478424513756974e-10,1224307824331.8796,-0.8203125,74.72265625,0.27843381281,0.001156030939999976,0.04775390625,0.32734375,0.949296875,0.460546875,-1.313013671875
grid,cosmo_000271,3.415384432879799e-08,38716012820540.555,1.1796875,65.72265625,0.0930955233942,0.001494320355800001,0.03275390625,0.12734375,1.049296875,0.960546875,-0.479513671875
grid,cosmo_000274,1.1962638434175804e-09,175444850210705.06,1.0546875,70.78515625,0.386114124999,0.0012882187509999782,0.05244140625,0.43984375,0.943046875,0.679296875,-0.531607421875
grid,cosmo_000279,5.861163710547404e-09,2339594679186.593,1.5546875,77.53515625,0.140078659119,0.0010736846310000075,0.04869140625,0.18984375,0.918046875,1.054296875,-1.156732421875
grid,cosmo_000280,3.480326837617426e-09,20260055232986.273,-0.1953125,74.16015625,0.128103709452,0.0011736342980000064,0.03556640625,0.16484375,0.880546875,0.741796875,-1.052544921875
grid,cosmo_000282,4.005655253878556e-10,113930663081471.67,-1.1953125,78.66015625,0.405734151339,0.001043192411000017,0.05806640625,0.46484375,1.030546875,0.491796875,-0.635794921875
grid,cosmo_000284,1.3452985437716673e-09,8543594451020.261,1.3046875,76.41015625,0.166921810291,0.0011055334589999966,0.04681640625,0.21484375,1.055546875,0.616796875,-1.260919921875
grid,cosmo_000287,6.67057762945671e-08,1519289809997.2124,-1.6953125,71.91015625,0.0592791167688,0.0012482269811999944,0.05431640625,0.11484375,1.005546875,1.366796875,-0.844169921875
grid,cosmo_000292,1.736337781340533e-09,53519940877147.65,-0.6328125,81.75390625,0.221905360895,0.000965732855000033,0.04822265625,0.27109375,0.971171875,0.757421875,-0.766029296875
grid,cosmo_000294,1.010777691630244e-09,9517340888833.215,-1.6328125,77.25390625,0.329289577409,0.0010815163409999967,0.04072265625,0.37109375,0.921171875,0.507421875,-0.349279296875
grid,cosmo_000295,9.78964956771009e-09,300964744769643.44,0.3671875,68.25390625,0.113985553811,0.00138553993899998,0.05572265625,0.17109375,1.021171875,1.007421875,-1.182779296875
grid,cosmo_000298,5.451039234751792e-10,14656005692264.89,-0.8828125,67.12890625,0.444563724962,0.0014323687880000296,0.05009765625,0.49609375,0.908671875,0.569921875,-1.703716796875
grid,cosmo_000299,2.6097858940250377e-09,463463593879498.6,1.1171875,76.12890625,0.25988237671,0.0011137170400000174,0.03509765625,0.29609375,1.008671875,1.069921875,-0.870216796875
grid,cosmo_000302,1.4387150699016291e-09,6180386354657.502,1.6171875,64.87890625,0.313212653115,0.0015334406349999594,0.03134765625,0.34609375,1.033671875,0.694921875,-0.661841796875
grid,cosmo_000306,1.6553060914550276e-10,885657133514520.0,-0.2578125,81.19140625,0.398454433202,0.0009791605479999785,0.03416015625,0.43359375,1.052421875,0.413671875,-1.547435546875
grid,cosmo_000307,4.86268422844098e-09,28006937678817.3,1.7421875,72.19140625,0.183195073792,0.0012385199579999784,0.04916015625,0.23359375,0.952421875,0.913671875,-0.713935546875
grid,cosmo_000308,1.2039382957038834e-09,2100224038648.0066,0.2421875,74.44140625,0.244518811224,0.0011647825259999897,0.03791015625,0.28359375,1.027421875,0.538671875,-0.505560546875
grid,cosmo_000310,1.1457067230035344e-09,373478516439654.1,1.2421875,78.94140625,0.337147821345,0.0010357724050000239,0.04541015625,0.38359375,0.877421875,0.788671875,-0.922310546875
grid,cosmo_000313,2.0757067123927114e-09,102274090239427.39,-0.5078125,73.31640625,0.321357790922,0.001200802827999982,0.03603515625,0.35859375,0.914921875,0.976171875,-0.818123046875
grid,cosmo_000314,8.730941467156507e-10,575129474378769.4,0.4921875,68.81640625,0.413695611856,0.0013629818940000121,0.04353515625,0.45859375,0.964921875,0.726171875,-1.234873046875
grid,cosmo_000315,1.228066111793488e-08,18187190885323.65,-1.5078125,77.81640625,0.198992656523,0.001065937227000019,0.05853515625,0.25859375,1.064921875,1.226171875,-0.401373046875
grid,cosmo_000316,5.71777534319781e-09,1363846912892.8225,-0.0078125,66.56640625,0.174851915095,0.0014566786549999877,0.03228515625,0.20859375,0.939921875,0.851171875,-0.609748046875
grid,cosmo_000318,1.0873285366379024e-09,242530088364245.44,-1.0078125,71.06640625,0.252530551081,0.0012780426690000221,0.05478515625,0.30859375,0.989921875,0.601171875,-1.026498046875
grid,cosmo_000321,3.4032246885683036e-09,1603533823580.4863,-0.3515625,64.45703125,0.270145639366,0.001553579383999991,0.04001953125,0.31171875,0.947734375,0.999609375,-0.909287109375
grid,cosmo_000322,7.484783065291833e-10,9017333353397.982,0.6484375,77.95703125,0.378137123477,0.0010620952730000105,0.03251953125,0.41171875,0.897734375,0.749609375,-1.326037109375
grid,cosmo_000323,1.8238365376319836e-08,285153118177416.56,-1.3515625,68.95703125,0.162841790616,0.0013574281340000272,0.04751953125,0.21171875,0.997734375,1.249609375,-0.492537109375
grid,cosmo_000324,3.1999024116492566e-09,120248072877173.86,-0.8515625,75.70703125,0.216823054895,0.0011261638549999939,0.04376953125,0.26171875,0.872734375,0.874609375,-0.700912109375
grid,cosmo_000326,6.369017307833554e-10,21383467209433.812,-1.8515625,80.20703125,0.309445876313,0.0010033424369999544,0.05126953125,0.36171875,1.022734375,0.624609375,-1.117662109375
grid,cosmo_000330,2.381111553048067e-10,5855690645496.17,-0.6015625,72.33203125,0.447340509764,0.0012337089859999484,0.03814453125,0.48671875,1.010234375,0.437109375,-1.430224609375
grid,cosmo_000331,3.3967801032770083e-09,185173197131094.97,1.3984375,81.33203125,0.232598441315,0.0009757774350000331,0.05314453125,0.28671875,0.910234375,0.937109375,-0.596724609375
grid,cosmo_000332,3.7150556782325425e-09,78086889758874.33,0.8984375,65.58203125,0.200823483077,0.0015007356730000199,0.03439453125,0.23671875,0.985234375,0.562109375,-0.388349609375
grid,cosmo_000334,2.173920453884942e-09,13886030825218.543,1.8984375,70.08203125,0.278510021139,0.0013141976110000383,0.05689453125,0.33671875,0.935234375,0.812109375,-0.805099609375
grid,cosmo_000336,2.9081742629170163e-09,1989885672323.6118,-1.2265625,80.76953125,0.116647302714,0.0009894160360000015,0.03158203125,0.14921875,1.003984375,0.780859375,-1.169755859375
grid,cosmo_000338,3.9927978488017184e-10,353857271942453.75,-0.2265625,76.26953125,0.394027104897,0.0011096138530000063,0.05408203125,0.44921875,0.953984375,0.530859375,-1.586505859375
grid,cosmo_000339,4.887344817830273e-09,11189949459517.486,1.7734375,67.26953125,0.208710332268,0.0014263864819999764,0.03908203125,0.24921875,1.053984375,1.030859375,-0.753005859375
grid,cosmo_000340,4.2857823051121096e-10,4718762560621.077,0.2734375,78.51953125,0.247839786304,0.0010469324459999804,0.05033203125,0.29921875,0.928984375,0.405859375,-0.961380859375
grid,cosmo_000342,1.0264943692456767e-09,839127830241500.6,1.2734375,74.01953125,0.355208620949,0.0011780978009999915,0.04283203125,0.39921875,0.978984375,0.655859375,-0.544630859375
grid,cosmo_000348,3.0944792222570244e-09,3064277730636.856,-0.4765625,72.89453125,0.16329697648,0.0012147422699999993,0.05970703125,0.22421875,1.041484375,0.718359375,-0.857193359375
grid,cosmo_000350,1.1057744185871528e-09,544914199503231.75,-1.4765625,68.39453125,0.285631870858,0.0013798478919999843,0.03720703125,0.32421875,0.891484375,0.468359375,-0.440443359375
grid,cosmo_000354,5.786300908184312e-10,1786294763086.179,-1.9140625,69.80078125,0.370530659162,0.0013248095879999922,0.04611328125,0.41796875,0.988359375,0.515234375,-0.726958984375
grid,cosmo_000356,1.5708583076381078e-09,753274255686229.4,1.5859375,67.55078125,0.209190935031,0.0014145337189999732,0.05736328125,0.26796875,1.013359375,0.640234375,-1.352083984375
grid,cosmo_000359,1.2953839180025565e-08,133953209899921.67,-1.4140625,81.05078125,0.117122907481,0.0009825612689999957,0.04986328125,0.16796875,1.063359375,1.390234375,-0.935333984375
grid,cosmo_000367,2.2429219319056442e-08,86986753999681.83,1.3359375,68.67578125,0.0823618992806,0.001368569469400005,0.05923828125,0.14296875,0.950859375,1.077734375,-1.039521484375
grid,cosmo_000369,1.4529013926124692e-09,394187751112965.7,-1.5390625,81.61328125,0.297448904943,0.0009690638069999521,0.03205078125,0.33046875,0.994609375,1.046484375,-1.404177734375
